current,voltage,temperature,soc
-0.000656,4.1617,20.77295,99.99999358854068
-1.5038,4.1074,20.786991,99.98529609995622
-1.4977,4.1055,20.795067,99.97065823012449
-1.4979,4.1025,20.760902,99.95601840557951
-1.4934,4.1011,20.797795,99.9414225620817
-1.496,4.0995,20.797886,99.9268013073122
-1.505,4.0973,20.780817,99.9120920904485
-1.4985,4.0959,20.76467,99.89744640176391
-1.5009,4.0955,20.801833,99.88277725652092
-1.4924,4.0955,20.792773,99.8681911865891
-1.4976,4.0941,20.795567,99.85355429411396
-1.5016,4.0921,20.784044,99.83887830737474
-1.5052,4.0917,20.756558,99.82416713579784
-1.5032,4.0911,20.783392,99.80947551135296
-1.5101,4.0889,20.768759,99.79471644930256
-1.5014,4.0887,20.794827,99.78004241727652
-1.503,4.088,20.77322,99.76535274754488
-1.5087,4.0864,20.773771,99.7506073684869
-1.5005,4.0859,20.768004,99.73594213267027
-1.5051,4.0849,20.774066,99.72123193845
-1.505,4.0853,20.786201,99.70652272158628
0.010832,4.1342,20.80017,99.70662858885343
0.001876,4.1379,20.804157,99.7066469240633
0.005433,4.1397,20.784936,99.7067000238475
0.0058,4.1397,20.811744,99.70675671053044
0.004352,4.1398,20.806247,99.70679924508975
-0.001793,4.1406,20.805799,99.70678172108587
-0.00387,4.1405,20.817331,99.70674389738538
-0.002993,4.1418,20.775055,99.70671464510228
-0.001637,4.1435,20.777839,99.7066986457747
0.007527,4.1423,20.789667,99.70677221140616
0.005514,4.1421,20.774545,99.7068261028492
0.00468,4.1437,20.770793,99.70687184313816
0.005324,4.1439,20.771547,99.70692387760369
-0.000964,4.1432,20.775815,99.70691445588604
-0.000222,4.1444,20.773459,99.70691228615438
0.000623,4.1445,20.789055,99.706918375086
0.00807,4.1451,20.787495,99.7069972477638
0.007679,4.1453,20.765837,99.7070722989773
0.00941,4.145,20.802602,99.70716426823356
0.003072,4.1454,20.804361,99.7071942926284
-0.00213,4.1472,20.79606,99.70717347493276
-0.001751,4.1464,20.797712,99.70715636141864
-0.001099,4.1465,20.760304,99.7071456202696
0.00239,4.1462,20.786475,99.7071689790924
-0.001431,4.146,20.787515,99.7071549931194
0.002587,4.1458,20.778083,99.70718027733471
0.005078,4.1471,20.7787,99.70722990750298
0.00557,4.147,20.79476,99.70728434626572
-0.000295,4.1474,20.779291,99.70728146306374
-0.003696,4.1483,20.788621,99.70724533996372
0.001702,4.1467,20.780153,99.70726197457309
0.005899,4.1475,20.775758,99.70731962883906
0.000312,4.1469,20.771312,99.70732267819166
0.003107,4.1467,20.762935,99.70735304466128
-0.000225,4.1472,20.753579,99.70735084560891
-0.002155,4.1472,20.768191,99.70732978357417
0.00692,4.1478,20.747868,99.70739741665103
0.003092,4.1484,20.753161,99.70742763651717
0.008062,4.1485,20.800974,99.70750643100644
0.000106,4.1483,20.791583,99.70750746700443
-0.004852,4.1482,20.792995,99.7074600456621
-0.000532,4.1479,20.807118,99.70745484612496
5.58e-05,4.1483,20.777542,99.70745539148996
-0.001487,4.1477,20.784323,99.70744085819727
0.002318,4.1487,20.784812,99.70746351332332
0.003561,4.1489,20.795218,99.70749831699192
0.002526,4.149,20.776318,99.70752300501972
0.006117,4.1483,20.788748,99.70758278992308
0.004717,4.1482,20.775935,99.707628891834
0.004193,4.1504,20.775783,99.70766987239632
0.002178,4.1477,20.800326,99.70769115922312
-0.00178,4.1472,20.765703,99.7076737622756
-0.001449,4.148,20.798868,99.70765960037843
-0.000831,4.1478,20.801458,99.70765147854507
-0.001755,4.1496,20.772433,99.7076343259367
-0.001556,4.1486,20.787081,99.70761911826796
-0.000642,4.1486,20.78962,99.7076128436386
-0.000768,4.1499,20.783639,99.70760533753987
-0.001682,4.1499,20.760171,99.70758889840182
0.006566,4.1489,20.787907,99.70765307163632
0.005694,4.1496,20.780376,99.70770872232126
-0.001135,4.1484,20.790461,99.70769762932385
0.003296,4.149,20.800586,99.70772984299744
-0.001082,4.1486,20.779764,99.707719267999
0.005869,4.1489,20.761848,99.707776629058
0.008863,4.1503,20.765218,99.70786325217364
0.004469,4.1496,20.793081,99.7079069302402
-0.002999,4.1488,20.770669,99.7078776193157
0.001751,4.1497,20.754435,99.7078947328298
-0.003867,4.1491,20.769659,99.70785693845
-0.003972,4.1489,20.792347,99.70781811784576
-0.002147,4.1502,20.769832,99.7077971339995
-0.003152,4.1505,20.777241,99.7077663277194
-0.002402,4.1494,20.758045,99.70774285161382
0.002674,4.1498,20.792786,99.70776898612937
-0.001247,4.1508,20.792072,99.70775679849253
0.004352,4.1503,20.795534,99.70779933305184
0.004469,4.1488,20.765035,99.7078430111184
0.004227,4.1493,20.779912,99.707884323982
-0.000501,4.1488,20.780993,99.7078794274254
-0.00039,4.1493,20.77952,99.70787561573466
-0.001742,4.1492,20.804869,99.70785859018264
0.0,4.1499,20.772423,99.70785859018264
-0.001376,4.1494,20.790726,99.7078451417558
0.005394,4.1492,20.787576,99.70789786037092
0.007203,4.1482,20.790436,99.70796825936698
0.003329,4.1498,20.786209,99.70800079556828
0.000908,4.1505,20.756016,99.70800966996622
0.002383,4.1503,20.760814,99.70803296037406
0.007743,4.1496,20.778613,99.70810863709576
0.006297,4.1507,20.772464,99.708170181241
0.007104,4.1499,20.775401,99.70823961265404
0.002183,4.1494,20.793857,99.70826094834864
-0.001477,4.1484,20.786796,99.70824651279165
-0.001115,4.1506,20.812594,99.70823561526552
-0.000886,4.1494,20.794525,99.70822695588603
0.000298,4.1502,20.767794,99.70822986840872
-0.001079,4.1504,20.760569,99.70821932273095
0.002929,4.1497,20.7831,99.70824794950585
0.007356,4.15,20.779388,99.70831984385752
0.00673,4.1486,20.777517,99.70838561995684
0.005026,4.1501,20.785206,99.70843474189968
0.00294,4.1496,20.769793,99.70846347618378
0.00236,4.1493,20.80952,99.7084865417996
0.001805,4.1512,20.786735,99.70850418308626
-0.000295,4.1504,20.776539,99.70850129988428
-0.002727,4.1514,20.785782,99.70847464736974
0.000751,4.1495,20.795561,99.70848198731782
-0.000595,4.151,20.781836,99.70847617204603
-0.000992,4.1497,20.774688,99.70846647666856
0.005822,4.1502,20.773383,99.70852337836992
0.002223,4.1503,20.786609,99.7085451050072
0.004103,4.1496,20.793838,99.70858520594858
0.004999,4.1505,20.77631,99.70863406400512
0.001823,4.1507,20.784758,99.708651881216
-0.001283,4.1497,20.767994,99.7086393417308
0.000175,4.1498,20.801303,99.70864105210484
-0.000591,4.1507,20.787456,99.70863527592732
0.005921,4.1498,20.755238,99.70869314521174
0.007947,4.1507,20.775847,99.70877081574092
0.003083,4.1495,20.792356,99.70880094764496
0.003131,4.1502,20.766471,99.70883154868018
0.004285,4.1501,20.754438,99.70887342841058
0.00084,4.1485,20.783801,99.70888163820604
-0.000797,4.151,20.769836,99.70887384867392
-0.000443,4.1505,20.783266,99.70886951898416
0.004884,4.1508,20.791123,99.70891725308064
0.008866,4.1521,20.785143,99.70900390551698
0.008145,4.1498,20.78604,99.70908351121224
0.008143,4.1501,20.773177,99.70916309736036
0.005561,4.1497,20.791863,99.709217448161
-0.001281,4.1498,20.774818,99.70920492822292
-0.002759,4.1498,20.76247,99.70917796295429
-0.000741,4.151,20.753369,99.70917072074184
0.000463,4.1498,20.786897,99.70917524590293
0.000701,4.1498,20.787565,99.7091820971727
0.004966,4.1514,20.778531,99.70923063270158
0.005222,4.1501,20.790645,99.70928167026334
0.003015,4.1493,20.756801,99.7093111375649
0.003142,4.151,20.773295,99.70934184610934
0.003279,4.1501,20.788713,99.70937389363232
0.000385,4.1506,20.777298,99.70937765645525
0.002811,4.1515,20.756721,99.70940512994932
-0.002501,4.1508,20.77296,99.70938068626072
0.001045,4.1492,20.787455,99.7093908996372
-0.000955,4.1505,20.796963,99.70938156588166
-0.000955,4.1502,20.754906,99.7093722321261
0.000844,4.1506,20.754972,99.70938048101584
-0.002358,4.1501,20.779696,99.70935743494717
